"source_file","original_name","standardized_name"
"h216.xlsx","ERDTRI19","ERDTRI"
"h216.xlsx","ERDOFD19","ERDOFD"
"h216.xlsx","ERDSTL19","ERDSTL"
"h216.xlsx","ERDWCP19","ERDWCP"
"h216.xlsx","ERDOSR19","ERDOSR"
"h216.xlsx","ERDPTR19","ERDPTR"
"h216.xlsx","ERDOTH19","ERDOTH"
"h216.xlsx","IPDIS19","IPDIS"
"h216.xlsx","IPTEXP19","IPTEXP"
"h216.xlsx","IPTTCH19","IPTTCH"
"h216.xlsx","IPTSLF19","IPTSLF"
"h216.xlsx","IPTMCR19","IPTMCR"
"h216.xlsx","IPTMCD19","IPTMCD"
"h216.xlsx","IPTPRV19","IPTPRV"
"h216.xlsx","IPTVA19","IPTVA"
"h216.xlsx","IPTTRI19","IPTTRI"
"h216.xlsx","IPTOFD19","IPTOFD"
"h216.xlsx","IPTSTL19","IPTSTL"
"h216.xlsx","IPTWCP19","IPTWCP"
"h216.xlsx","IPTOSR19","IPTOSR"
"h216.xlsx","IPTPTR19","IPTPTR"
"h216.xlsx","IPTOTH19","IPTOTH"
"h216.xlsx","IPFEXP19","IPFEXP"
"h216.xlsx","IPFTCH19","IPFTCH"
"h216.xlsx","IPFSLF19","IPFSLF"
"h216.xlsx","IPFMCR19","IPFMCR"
"h216.xlsx","IPFMCD19","IPFMCD"
"h216.xlsx","IPFPRV19","IPFPRV"
"h216.xlsx","IPFVA19","IPFVA"
"h216.xlsx","IPFTRI19","IPFTRI"
"h216.xlsx","IPFOFD19","IPFOFD"
"h216.xlsx","IPFSTL19","IPFSTL"
"h216.xlsx","IPFWCP19","IPFWCP"
"h216.xlsx","IPFOSR19","IPFOSR"
"h216.xlsx","IPFPTR19","IPFPTR"
"h216.xlsx","IPFOTH19","IPFOTH"
"h216.xlsx","IPDEXP19","IPDEXP"
"h216.xlsx","IPDTCH19","IPDTCH"
"h216.xlsx","IPDSLF19","IPDSLF"
"h216.xlsx","IPDMCR19","IPDMCR"
"h216.xlsx","IPDMCD19","IPDMCD"
"h216.xlsx","IPDPRV19","IPDPRV"
"h216.xlsx","IPDVA19","IPDVA"
"h216.xlsx","IPDTRI19","IPDTRI"
"h216.xlsx","IPDOFD19","IPDOFD"
"h216.xlsx","IPDSTL19","IPDSTL"
"h216.xlsx","IPDWCP19","IPDWCP"
"h216.xlsx","IPDOSR19","IPDOSR"
"h216.xlsx","IPDPTR19","IPDPTR"
"h216.xlsx","IPDOTH19","IPDOTH"
"h216.xlsx","IPNGTD19","IPNGTD"
"h216.xlsx","DVTOT19","DVTOT"
"h216.xlsx","DVTTCH19","DVTTCH"
"h216.xlsx","DVTEXP19","DVTEXP"
"h216.xlsx","DVTSLF19","DVTSLF"
"h216.xlsx","DVTMCR19","DVTMCR"
"h216.xlsx","DVTMCD19","DVTMCD"
"h216.xlsx","DVTPRV19","DVTPRV"
"h216.xlsx","DVTVA19","DVTVA"
"h216.xlsx","DVTTRI19","DVTTRI"
"h216.xlsx","DVTOFD19","DVTOFD"
"h216.xlsx","DVTSTL19","DVTSTL"
"h216.xlsx","DVTWCP19","DVTWCP"
"h216.xlsx","DVTOSR19","DVTOSR"
"h216.xlsx","DVTPTR19","DVTPTR"
"h216.xlsx","DVTOTH19","DVTOTH"
"h216.xlsx","HHTOTD19","HHTOTD"
"h216.xlsx","HHAGD19","HHAGD"
"h216.xlsx","HHATCH19","HHATCH"
"h216.xlsx","HHAEXP19","HHAEXP"
"h216.xlsx","HHASLF19","HHASLF"
"h216.xlsx","HHAMCR19","HHAMCR"
"h216.xlsx","HHAMCD19","HHAMCD"
"h216.xlsx","HHAPRV19","HHAPRV"
"h216.xlsx","HHAVA19","HHAVA"
"h216.xlsx","HHATRI19","HHATRI"
"h216.xlsx","HHAOFD19","HHAOFD"
"h216.xlsx","HHASTL19","HHASTL"
"h216.xlsx","HHAWCP19","HHAWCP"
"h216.xlsx","HHAOSR19","HHAOSR"
"h216.xlsx","HHAPTR19","HHAPTR"
"h216.xlsx","HHAOTH19","HHAOTH"
"h216.xlsx","HHINDD19","HHINDD"
"h216.xlsx","HHNTCH19","HHNTCH"
"h216.xlsx","HHNEXP19","HHNEXP"
"h216.xlsx","HHNSLF19","HHNSLF"
"h216.xlsx","HHNMCD19","HHNMCD"
"h216.xlsx","HHNMCR19","HHNMCR"
"h216.xlsx","HHNPRV19","HHNPRV"
"h216.xlsx","HHNVA19","HHNVA"
"h216.xlsx","HHNTRI19","HHNTRI"
"h216.xlsx","HHNOFD19","HHNOFD"
"h216.xlsx","HHNSTL19","HHNSTL"
"h216.xlsx","HHNWCP19","HHNWCP"
"h216.xlsx","HHNOSR19","HHNOSR"
"h216.xlsx","HHNPTR19","HHNPTR"
"h216.xlsx","HHNOTH19","HHNOTH"
"h216.xlsx","HHINFD19","HHINFD"
"h216.xlsx","VISEXP19","VISEXP"
"h216.xlsx","VISTCH19","VISTCH"
"h216.xlsx","VISSLF19","VISSLF"
"h216.xlsx","VISMCR19","VISMCR"
"h216.xlsx","VISMCD19","VISMCD"
"h216.xlsx","VISPRV19","VISPRV"
"h216.xlsx","VISVA19","VISVA"
"h216.xlsx","VISTRI19","VISTRI"
"h216.xlsx","VISOFD19","VISOFD"
"h216.xlsx","VISSTL19","VISSTL"
"h216.xlsx","VISWCP19","VISWCP"
"h216.xlsx","VISOSR19","VISOSR"
"h216.xlsx","VISPTR19","VISPTR"
"h216.xlsx","VISOTH19","VISOTH"
"h216.xlsx","OTHTCH19","OTHTCH"
"h216.xlsx","OTHEXP19","OTHEXP"
"h216.xlsx","OTHSLF19","OTHSLF"
"h216.xlsx","OTHMCR19","OTHMCR"
"h216.xlsx","OTHMCD19","OTHMCD"
"h216.xlsx","OTHPRV19","OTHPRV"
"h216.xlsx","OTHVA19","OTHVA"
"h216.xlsx","OTHTRI19","OTHTRI"
"h216.xlsx","OTHOFD19","OTHOFD"
"h216.xlsx","OTHSTL19","OTHSTL"
"h216.xlsx","OTHWCP19","OTHWCP"
"h216.xlsx","OTHOSR19","OTHOSR"
"h216.xlsx","OTHPTR19","OTHPTR"
"h216.xlsx","OTHOTH19","OTHOTH"
"h216.xlsx","RXTOT19","RXTOT"
"h216.xlsx","RXEXP19","RXEXP"
"h216.xlsx","RXSLF19","RXSLF"
"h216.xlsx","RXMCR19","RXMCR"
"h216.xlsx","RXMCD19","RXMCD"
"h216.xlsx","RXPRV19","RXPRV"
"h216.xlsx","RXVA19","RXVA"
"h216.xlsx","RXTRI19","RXTRI"
"h216.xlsx","RXOFD19","RXOFD"
"h216.xlsx","RXSTL19","RXSTL"
"h216.xlsx","RXWCP19","RXWCP"
"h216.xlsx","RXOSR19","RXOSR"
"h216.xlsx","RXPTR19","RXPTR"
"h216.xlsx","RXOTH19","RXOTH"
"h216.xlsx","PERWT19F","PERWTF"
"h216.xlsx","FAMWT19F","FAMWTF"
"h216.xlsx","FAMWT19C","FAMWTC"
"h216.xlsx","SAQWT19F","SAQWTF"
"h216.xlsx","VSAQW19F","VSAQWF"
"h216.xlsx","DIABW19F","DIABWF"
"H224.xlsx","FAMID20","FAMID"
"H224.xlsx","RULETR20","RULETR"
"H224.xlsx","RUSIZE20","RUSIZE"
"H224.xlsx","RUCLAS20","RUCLAS"
"H224.xlsx","FAMSZE20","FAMSZE"
"H224.xlsx","REGION20","REGION"
"H224.xlsx","REFPRS20","REFPRS"
"H224.xlsx","RESP20","RESP"
"H224.xlsx","PROXY20","PROXY"
"H224.xlsx","ENDRFM20","ENDRFM"
"H224.xlsx","ENDRFY20","ENDRFY"
"H224.xlsx","INSCOP20","INSCOP"
"H224.xlsx","ELGRND20","ELGRND"
"H224.xlsx","AGE20X","AGEX"
"H224.xlsx","MARRY20X","MARRYX"
"H224.xlsx","SPOUID20","SPOUID"
"H224.xlsx","SPOUIN20","SPOUIN"
"H224.xlsx","FTSTU20X","FTSTUX"
"H224.xlsx","REFRL20X","REFRLX"
"H224.xlsx","ANYLMI20","ANYLMI"
"H224.xlsx","DDNWRK20","DDNWRK"
"H224.xlsx","OTHDYS20","OTHDYS"
"H224.xlsx","OTHNDD20","OTHNDD"
"H224.xlsx","FILEDR20","FILEDR"
"H224.xlsx","WILFIL20","WILFIL"
"H224.xlsx","FLSTAT20","FLSTAT"
"H224.xlsx","FILER20","FILER"
"H224.xlsx","JTINRU20","JTINRU"
"H224.xlsx","JNTPID20","JNTPID"
"H224.xlsx","TAXFRM20","TAXFRM"
"H224.xlsx","FOODST20","FOODST"
"H224.xlsx","FOODMN20","FOODMN"
"H224.xlsx","FOODVL20","FOODVL"
"H224.xlsx","TTLP20X","TTLPX"
"H224.xlsx","FAMINC20","FAMINC"
"H224.xlsx","POVCAT20","POVCAT"
"H224.xlsx","POVLEV20","POVLEV"
"H224.xlsx","WAGEP20X","WAGEPX"
"H224.xlsx","WAGIMP20","WAGIMP"
"H224.xlsx","BUSNP20X","BUSNPX"
"H224.xlsx","BUSIMP20","BUSIMP"
"H224.xlsx","UNEMP20X","UNEMPX"
"H224.xlsx","UNEIMP20","UNEIMP"
"H224.xlsx","WCMPP20X","WCMPPX"
"H224.xlsx","WCPIMP20","WCPIMP"
"H224.xlsx","INTRP20X","INTRPX"
"H224.xlsx","INTIMP20","INTIMP"
"H224.xlsx","DIVDP20X","DIVDPX"
"H224.xlsx","DIVIMP20","DIVIMP"
"H224.xlsx","SALEP20X","SALEPX"
"H224.xlsx","SALIMP20","SALIMP"
"H224.xlsx","PENSP20X","PENSPX"
"H224.xlsx","PENIMP20","PENIMP"
"H224.xlsx","SSECP20X","SSECPX"
"H224.xlsx","SSCIMP20","SSCIMP"
"H224.xlsx","TRSTP20X","TRSTPX"
"H224.xlsx","TRTIMP20","TRTIMP"
"H224.xlsx","VETSP20X","VETSPX"
"H224.xlsx","VETIMP20","VETIMP"
"H224.xlsx","IRASP20X","IRASPX"
"H224.xlsx","IRAIMP20","IRAIMP"
"H224.xlsx","ALIMP20X","ALIMPX"
"H224.xlsx","ALIIMP20","ALIIMP"
"H224.xlsx","CHLDP20X","CHLDPX"
"H224.xlsx","CHLIMP20","CHLIMP"
"H224.xlsx","CASHP20X","CASHPX"
"H224.xlsx","CSHIMP20","CSHIMP"
"H224.xlsx","SSIP20X","SSIPX"
"H224.xlsx","SSIIMP20","SSIIMP"
"H224.xlsx","PUBP20X","PUBPX"
"H224.xlsx","PUBIMP20","PUBIMP"
"H224.xlsx","OTHRP20X","OTHRPX"
"H224.xlsx","OTHIMP20","OTHIMP"
"H224.xlsx","TRIJA20X","TRIJAX"
"H224.xlsx","TRIFE20X","TRIFEX"
"H224.xlsx","TRIMA20X","TRIMAX"
"H224.xlsx","TRIAP20X","TRIAPX"
"H224.xlsx","TRIMY20X","TRIMYX"
"H224.xlsx","TRIJU20X","TRIJUX"
"H224.xlsx","TRIJL20X","TRIJLX"
"H224.xlsx","TRIAU20X","TRIAUX"
"H224.xlsx","TRISE20X","TRISEX"
"H224.xlsx","TRIOC20X","TRIOCX"
"H224.xlsx","TRINO20X","TRINOX"
"H224.xlsx","TRIDE20X","TRIDEX"
"H224.xlsx","MCRJA20","MCRJA"
"H224.xlsx","MCRFE20","MCRFE"
"H224.xlsx","MCRMA20","MCRMA"
"H224.xlsx","MCRAP20","MCRAP"
"H224.xlsx","MCRMY20","MCRMY"
"H224.xlsx","MCRJU20","MCRJU"
"H224.xlsx","MCRJL20","MCRJL"
"H224.xlsx","MCRAU20","MCRAU"
"H224.xlsx","MCRSE20","MCRSE"
"H224.xlsx","MCROC20","MCROC"
"H224.xlsx","MCRNO20","MCRNO"
"H224.xlsx","MCRDE20","MCRDE"
"H224.xlsx","MCRJA20X","MCRJAX"
"H224.xlsx","MCRFE20X","MCRFEX"
"H224.xlsx","MCRMA20X","MCRMAX"
"H224.xlsx","MCRAP20X","MCRAPX"
"H224.xlsx","MCRMY20X","MCRMYX"
"H224.xlsx","MCRJU20X","MCRJUX"
"H224.xlsx","MCRJL20X","MCRJLX"
"H224.xlsx","MCRAU20X","MCRAUX"
"H224.xlsx","MCRSE20X","MCRSEX"
"H224.xlsx","MCROC20X","MCROCX"
"H224.xlsx","MCRNO20X","MCRNOX"
"H224.xlsx","MCRDE20X","MCRDEX"
"H224.xlsx","MCDJA20","MCDJA"
"H224.xlsx","MCDFE20","MCDFE"
"H224.xlsx","MCDMA20","MCDMA"
"H224.xlsx","MCDAP20","MCDAP"
"H224.xlsx","MCDMY20","MCDMY"
"H224.xlsx","MCDJU20","MCDJU"
"H224.xlsx","MCDJL20","MCDJL"
"H224.xlsx","MCDAU20","MCDAU"
"H224.xlsx","MCDSE20","MCDSE"
"H224.xlsx","MCDOC20","MCDOC"
"H224.xlsx","MCDNO20","MCDNO"
"H224.xlsx","MCDDE20","MCDDE"
"H224.xlsx","MCDJA20X","MCDJAX"
"H224.xlsx","MCDFE20X","MCDFEX"
"H224.xlsx","MCDMA20X","MCDMAX"
"H224.xlsx","MCDAP20X","MCDAPX"
"H224.xlsx","MCDMY20X","MCDMYX"
"H224.xlsx","MCDJU20X","MCDJUX"
"H224.xlsx","MCDJL20X","MCDJLX"
"H224.xlsx","MCDAU20X","MCDAUX"
"H224.xlsx","MCDSE20X","MCDSEX"
"H224.xlsx","MCDOC20X","MCDOCX"
"H224.xlsx","MCDNO20X","MCDNOX"
"H224.xlsx","MCDDE20X","MCDDEX"
"H224.xlsx","GVAJA20","GVAJA"
"H224.xlsx","GVAFE20","GVAFE"
"H224.xlsx","GVAMA20","GVAMA"
"H224.xlsx","GVAAP20","GVAAP"
"H224.xlsx","GVAMY20","GVAMY"
"H224.xlsx","GVAJU20","GVAJU"
"H224.xlsx","GVAJL20","GVAJL"
"H224.xlsx","GVAAU20","GVAAU"
"H224.xlsx","GVASE20","GVASE"
"H224.xlsx","GVAOC20","GVAOC"
"H224.xlsx","GVANO20","GVANO"
"H224.xlsx","GVADE20","GVADE"
"H224.xlsx","GVBJA20","GVBJA"
"H224.xlsx","GVBFE20","GVBFE"
"H224.xlsx","GVBMA20","GVBMA"
"H224.xlsx","GVBAP20","GVBAP"
"H224.xlsx","GVBMY20","GVBMY"
"H224.xlsx","GVBJU20","GVBJU"
"H224.xlsx","GVBJL20","GVBJL"
"H224.xlsx","GVBAU20","GVBAU"
"H224.xlsx","GVBSE20","GVBSE"
"H224.xlsx","GVBOC20","GVBOC"
"H224.xlsx","GVBNO20","GVBNO"
"H224.xlsx","GVBDE20","GVBDE"
"H224.xlsx","GVCJA20","GVCJA"
"H224.xlsx","GVCFE20","GVCFE"
"H224.xlsx","GVCMA20","GVCMA"
"H224.xlsx","GVCAP20","GVCAP"
"H224.xlsx","GVCMY20","GVCMY"
"H224.xlsx","GVCJU20","GVCJU"
"H224.xlsx","GVCJL20","GVCJL"
"H224.xlsx","GVCAU20","GVCAU"
"H224.xlsx","GVCSE20","GVCSE"
"H224.xlsx","GVCOC20","GVCOC"
"H224.xlsx","GVCNO20","GVCNO"
"H224.xlsx","GVCDE20","GVCDE"
"H224.xlsx","VAPJA20","VAPJA"
"H224.xlsx","VAPFE20","VAPFE"
"H224.xlsx","VAPMA20","VAPMA"
"H224.xlsx","VAPAP20","VAPAP"
"H224.xlsx","VAPMY20","VAPMY"
"H224.xlsx","VAPJU20","VAPJU"
"H224.xlsx","VAPJL20","VAPJL"
"H224.xlsx","VAPAU20","VAPAU"
"H224.xlsx","VAPSE20","VAPSE"
"H224.xlsx","VAPOC20","VAPOC"
"H224.xlsx","VAPNO20","VAPNO"
"H224.xlsx","VAPDE20","VAPDE"
"H224.xlsx","IHSJA20","IHSJA"
"H224.xlsx","IHSFE20","IHSFE"
"H224.xlsx","IHSMA20","IHSMA"
"H224.xlsx","IHSAP20","IHSAP"
"H224.xlsx","IHSMY20","IHSMY"
"H224.xlsx","IHSJU20","IHSJU"
"H224.xlsx","IHSJL20","IHSJL"
"H224.xlsx","IHSAU20","IHSAU"
"H224.xlsx","IHSSE20","IHSSE"
"H224.xlsx","IHSOC20","IHSOC"
"H224.xlsx","IHSNO20","IHSNO"
"H224.xlsx","IHSDE20","IHSDE"
"H224.xlsx","PUBJA20X","PUBJAX"
"H224.xlsx","PUBFE20X","PUBFEX"
"H224.xlsx","PUBMA20X","PUBMAX"
"H224.xlsx","PUBAP20X","PUBAPX"
"H224.xlsx","PUBMY20X","PUBMYX"
"H224.xlsx","PUBJU20X","PUBJUX"
"H224.xlsx","PUBJL20X","PUBJLX"
"H224.xlsx","PUBAU20X","PUBAUX"
"H224.xlsx","PUBSE20X","PUBSEX"
"H224.xlsx","PUBOC20X","PUBOCX"
"H224.xlsx","PUBNO20X","PUBNOX"
"H224.xlsx","PUBDE20X","PUBDEX"
"H224.xlsx","PEGJA20","PEGJA"
"H224.xlsx","PEGFE20","PEGFE"
"H224.xlsx","PEGMA20","PEGMA"
"H224.xlsx","PEGAP20","PEGAP"
"H224.xlsx","PEGMY20","PEGMY"
"H224.xlsx","PEGJU20","PEGJU"
"H224.xlsx","PEGJL20","PEGJL"
"H224.xlsx","PEGAU20","PEGAU"
"H224.xlsx","PEGSE20","PEGSE"
"H224.xlsx","PEGOC20","PEGOC"
"H224.xlsx","PEGNO20","PEGNO"
"H224.xlsx","PEGDE20","PEGDE"
"H224.xlsx","PDKJA20","PDKJA"
"H224.xlsx","PDKFE20","PDKFE"
"H224.xlsx","PDKMA20","PDKMA"
"H224.xlsx","PDKAP20","PDKAP"
"H224.xlsx","PDKMY20","PDKMY"
"H224.xlsx","PDKJU20","PDKJU"
"H224.xlsx","PDKJL20","PDKJL"
"H224.xlsx","PDKAU20","PDKAU"
"H224.xlsx","PDKSE20","PDKSE"
"H224.xlsx","PDKOC20","PDKOC"
"H224.xlsx","PDKNO20","PDKNO"
"H224.xlsx","PDKDE20","PDKDE"
"H224.xlsx","PNGJA20","PNGJA"
"H224.xlsx","PNGFE20","PNGFE"
"H224.xlsx","PNGMA20","PNGMA"
"H224.xlsx","PNGAP20","PNGAP"
"H224.xlsx","PNGMY20","PNGMY"
"H224.xlsx","PNGJU20","PNGJU"
"H224.xlsx","PNGJL20","PNGJL"
"H224.xlsx","PNGAU20","PNGAU"
"H224.xlsx","PNGSE20","PNGSE"
"H224.xlsx","PNGOC20","PNGOC"
"H224.xlsx","PNGNO20","PNGNO"
"H224.xlsx","PNGDE20","PNGDE"
"H224.xlsx","POGJA20","POGJA"
"H224.xlsx","POGFE20","POGFE"
"H224.xlsx","POGMA20","POGMA"
"H224.xlsx","POGAP20","POGAP"
"H224.xlsx","POGMY20","POGMY"
"H224.xlsx","POGJU20","POGJU"
"H224.xlsx","POGJL20","POGJL"
"H224.xlsx","POGAU20","POGAU"
"H224.xlsx","POGSE20","POGSE"
"H224.xlsx","POGOC20","POGOC"
"H224.xlsx","POGNO20","POGNO"
"H224.xlsx","POGDE20","POGDE"
"H224.xlsx","POEJA20","POEJA"
"H224.xlsx","POEFE20","POEFE"
"H224.xlsx","POEMA20","POEMA"
"H224.xlsx","POEAP20","POEAP"
"H224.xlsx","POEMY20","POEMY"
"H224.xlsx","POEJU20","POEJU"
"H224.xlsx","POEJL20","POEJL"
"H224.xlsx","POEAU20","POEAU"
"H224.xlsx","POESE20","POESE"
"H224.xlsx","POEOC20","POEOC"
"H224.xlsx","POENO20","POENO"
"H224.xlsx","POEDE20","POEDE"
"H224.xlsx","PNEJA20","PNEJA"
"H224.xlsx","PNEFE20","PNEFE"
"H224.xlsx","PNEMA20","PNEMA"
"H224.xlsx","PNEAP20","PNEAP"
"H224.xlsx","PNEMY20","PNEMY"
"H224.xlsx","PNEJU20","PNEJU"
"H224.xlsx","PNEJL20","PNEJL"
"H224.xlsx","PNEAU20","PNEAU"
"H224.xlsx","PNESE20","PNESE"
"H224.xlsx","PNEOC20","PNEOC"
"H224.xlsx","PNENO20","PNENO"
"H224.xlsx","PNEDE20","PNEDE"
"H224.xlsx","PRXJA20","PRXJA"
"H224.xlsx","PRXFE20","PRXFE"
"H224.xlsx","PRXMA20","PRXMA"
"H224.xlsx","PRXAP20","PRXAP"
"H224.xlsx","PRXMY20","PRXMY"
"H224.xlsx","PRXJU20","PRXJU"
"H224.xlsx","PRXJL20","PRXJL"
"H224.xlsx","PRXAU20","PRXAU"
"H224.xlsx","PRXSE20","PRXSE"
"H224.xlsx","PRXOC20","PRXOC"
"H224.xlsx","PRXNO20","PRXNO"
"H224.xlsx","PRXDE20","PRXDE"
"H224.xlsx","PRIJA20","PRIJA"
"H224.xlsx","PRIFE20","PRIFE"
"H224.xlsx","PRIMA20","PRIMA"
"H224.xlsx","PRIAP20","PRIAP"
"H224.xlsx","PRIMY20","PRIMY"
"H224.xlsx","PRIJU20","PRIJU"
"H224.xlsx","PRIJL20","PRIJL"
"H224.xlsx","PRIAU20","PRIAU"
"H224.xlsx","PRISE20","PRISE"
"H224.xlsx","PRIOC20","PRIOC"
"H224.xlsx","PRINO20","PRINO"
"H224.xlsx","PRIDE20","PRIDE"
"H224.xlsx","HPEJA20","HPEJA"
"H224.xlsx","HPEFE20","HPEFE"
"H224.xlsx","HPEMA20","HPEMA"
"H224.xlsx","HPEAP20","HPEAP"
"H224.xlsx","HPEMY20","HPEMY"
"H224.xlsx","HPEJU20","HPEJU"
"H224.xlsx","HPEJL20","HPEJL"
"H224.xlsx","HPEAU20","HPEAU"
"H224.xlsx","HPESE20","HPESE"
"H224.xlsx","HPEOC20","HPEOC"
"H224.xlsx","HPENO20","HPENO"
"H224.xlsx","HPEDE20","HPEDE"
"H224.xlsx","HPDJA20","HPDJA"
"H224.xlsx","HPDFE20","HPDFE"
"H224.xlsx","HPDMA20","HPDMA"
"H224.xlsx","HPDAP20","HPDAP"
"H224.xlsx","HPDMY20","HPDMY"
"H224.xlsx","HPDJU20","HPDJU"
"H224.xlsx","HPDJL20","HPDJL"
"H224.xlsx","HPDAU20","HPDAU"
"H224.xlsx","HPDSE20","HPDSE"
"H224.xlsx","HPDOC20","HPDOC"
"H224.xlsx","HPDNO20","HPDNO"
"H224.xlsx","HPDDE20","HPDDE"
"H224.xlsx","HPNJA20","HPNJA"
"H224.xlsx","HPNFE20","HPNFE"
"H224.xlsx","HPNMA20","HPNMA"
"H224.xlsx","HPNAP20","HPNAP"
"H224.xlsx","HPNMY20","HPNMY"
"H224.xlsx","HPNJU20","HPNJU"
"H224.xlsx","HPNJL20","HPNJL"
"H224.xlsx","HPNAU20","HPNAU"
"H224.xlsx","HPNSE20","HPNSE"
"H224.xlsx","HPNOC20","HPNOC"
"H224.xlsx","HPNNO20","HPNNO"
"H224.xlsx","HPNDE20","HPNDE"
"H224.xlsx","HPOJA20","HPOJA"
"H224.xlsx","HPOFE20","HPOFE"
"H224.xlsx","HPOMA20","HPOMA"
"H224.xlsx","HPOAP20","HPOAP"
"H224.xlsx","HPOMY20","HPOMY"
"H224.xlsx","HPOJU20","HPOJU"
"H224.xlsx","HPOJL20","HPOJL"
"H224.xlsx","HPOAU20","HPOAU"
"H224.xlsx","HPOSE20","HPOSE"
"H224.xlsx","HPOOC20","HPOOC"
"H224.xlsx","HPONO20","HPONO"
"H224.xlsx","HPODE20","HPODE"
"H224.xlsx","HPXJA20","HPXJA"
"H224.xlsx","HPXFE20","HPXFE"
"H224.xlsx","HPXMA20","HPXMA"
"H224.xlsx","HPXAP20","HPXAP"
"H224.xlsx","HPXMY20","HPXMY"
"H224.xlsx","HPXJU20","HPXJU"
"H224.xlsx","HPXJL20","HPXJL"
"H224.xlsx","HPXAU20","HPXAU"
"H224.xlsx","HPXSE20","HPXSE"
"H224.xlsx","HPXOC20","HPXOC"
"H224.xlsx","HPXNO20","HPXNO"
"H224.xlsx","HPXDE20","HPXDE"
"H224.xlsx","HPRJA20","HPRJA"
"H224.xlsx","HPRFE20","HPRFE"
"H224.xlsx","HPRMA20","HPRMA"
"H224.xlsx","HPRAP20","HPRAP"
"H224.xlsx","HPRMY20","HPRMY"
"H224.xlsx","HPRJU20","HPRJU"
"H224.xlsx","HPRJL20","HPRJL"
"H224.xlsx","HPRAU20","HPRAU"
"H224.xlsx","HPRSE20","HPRSE"
"H224.xlsx","HPROC20","HPROC"
"H224.xlsx","HPRNO20","HPRNO"
"H224.xlsx","HPRDE20","HPRDE"
"H224.xlsx","INSJA20X","INSJAX"
"H224.xlsx","INSFE20X","INSFEX"
"H224.xlsx","INSMA20X","INSMAX"
"H224.xlsx","INSAP20X","INSAPX"
"H224.xlsx","INSMY20X","INSMYX"
"H224.xlsx","INSJU20X","INSJUX"
"H224.xlsx","INSJL20X","INSJLX"
"H224.xlsx","INSAU20X","INSAUX"
"H224.xlsx","INSSE20X","INSSEX"
"H224.xlsx","INSOC20X","INSOCX"
"H224.xlsx","INSNO20X","INSNOX"
"H224.xlsx","INSDE20X","INSDEX"
"H224.xlsx","PRVEV20","PRVEV"
"H224.xlsx","TRIEV20","TRIEV"
"H224.xlsx","MCREV20","MCREV"
"H224.xlsx","MCDEV20","MCDEV"
"H224.xlsx","VAEV20","VAEV"
"H224.xlsx","GVAEV20","GVAEV"
"H224.xlsx","GVBEV20","GVBEV"
"H224.xlsx","GVCEV20","GVCEV"
"H224.xlsx","UNINS20","UNINS"
"H224.xlsx","INSCOV20","INSCOV"
"H224.xlsx","INSURC20","INSURC"
"H224.xlsx","TRIST20X","TRIX"
"H224.xlsx","TRIPR20X","TRIPRX"
"H224.xlsx","TRIEX20X","TRIEXX"
"H224.xlsx","TRILI20X","TRILIX"
"H224.xlsx","TRICH20X","TRICHX"
"H224.xlsx","MCRPD20","MCRPD"
"H224.xlsx","MCRPD20X","MCRPDX"
"H224.xlsx","MCRPB20","MCRPB"
"H224.xlsx","MCRPHO20","MCRPHO"
"H224.xlsx","MCDHMO20","MCDHMO"
"H224.xlsx","MCDMC20","MCDMC"
"H224.xlsx","PRVHMO20","PRVHMO"
"H224.xlsx","TRICR20X","TRICRX"
"H224.xlsx","TRIAT20X","TRIATX"
"H224.xlsx","MCAID20","MCAID"
"H224.xlsx","MCAID20X","MCAIDX"
"H224.xlsx","MCARE20","MCARE"
"H224.xlsx","MCARE20X","MCAREX"
"H224.xlsx","MCDAT20X","MCDATX"
"H224.xlsx","GOVTA20","GOVTA"
"H224.xlsx","GOVAAT20","GOVAAT"
"H224.xlsx","GOVTB20","GOVTB"
"H224.xlsx","GOVBAT20","GOVBAT"
"H224.xlsx","GOVTC20","GOVTC"
"H224.xlsx","GOVCAT20","GOVCAT"
"H224.xlsx","VAPROG20","VAPROG"
"H224.xlsx","VAPRAT20","VAPRAT"
"H224.xlsx","IHS20","IHS"
"H224.xlsx","IHSAT20","IHSAT"
"H224.xlsx","PRIDK20","PRIDK"
"H224.xlsx","PRIEU20","PRIEU"
"H224.xlsx","PRING20","PRING"
"H224.xlsx","PRIOG20","PRIOG"
"H224.xlsx","PRINEO20","PRINEO"
"H224.xlsx","PRIEUO20","PRIEUO"
"H224.xlsx","PRSTX20","PRSTX"
"H224.xlsx","PRIV20","PRIV"
"H224.xlsx","PRIVAT20","PRIVAT"
"H224.xlsx","PUB20X","PUBX"
"H224.xlsx","PUBAT20X","PUBATX"
"H224.xlsx","VERFLG20","VERFLG"
"H224.xlsx","INS20X","INSX"
"H224.xlsx","INSAT20X","INSATX"
"H224.xlsx","DNTINS20","DNTINS"
"H224.xlsx","PMDINS20","PMDINS"
"H224.xlsx","TOTTCH20","TOTTCH"
"H224.xlsx","TOTEXP20","TOTEXP"
"H224.xlsx","TOTSLF20","TOTSLF"
"H224.xlsx","TOTMCR20","TOTMCR"
"H224.xlsx","TOTMCD20","TOTMCD"
"H224.xlsx","TOTPRV20","TOTPRV"
"H224.xlsx","TOTVA20","TOTVA"
"H224.xlsx","TOTTRI20","TOTTRI"
"H224.xlsx","TOTOFD20","TOTOFD"
